invoice_id,location_id,customer_id,route_id,internal_id,status,pieces,total,base_price,upcharge_total,alteration_total,void_total,coupon_total,adjustment_total,discount_total,enviro_total,tax_total,writeoff_total,detail_clerk,pickup_clerk,kiosk,coupon,import_year,dropoff_at,ready_at,pickup_at,updated_at,created_at,visit_id,location
22443771,3,37064,69,12-030096,processing,2,15.5,15.5,0.0,0,0,0.0,0,0,0,0,0,MTC,,0,,2025,2025-12-01T21:42:00.000Z,,,2025-12-02T08:15:20.000Z,2025-12-02T08:15:20.000Z,14205776,"{'type_name': 'Store', 'location_id': 3, 'company_id': 1, 'internal_id': '3', 'type': 1, 'name': 'Store #0003', 'lat': None, 'lng': None, 'barcode_abbr': '', 'manager': None, 'hours': None, 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443675,1,25167,47,12-010446,processing,2,21.24,16.46,4.78,0,0,0.0,0,0,0,0,0,DI,,0,,2025,2025-12-01T21:42:00.000Z,,,2025-12-02T08:15:18.000Z,2025-12-02T08:15:18.000Z,14205774,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443676,1,25167,47,12-010447,processing,1,8.98,8.98,0.0,0,0,0.0,0,0,0,0,0,DI,,0,,2025,2025-12-01T21:42:00.000Z,,,2025-12-02T08:15:18.000Z,2025-12-02T08:15:18.000Z,14205774,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443774,3,36261,69,12-030099,processing,2,18.83,18.83,0.0,0,0,0.0,0,0,0,0,0,MTC,,0,,2025,2025-12-01T21:41:00.000Z,,,2025-12-02T08:15:20.000Z,2025-12-02T08:15:20.000Z,14205769,"{'type_name': 'Store', 'location_id': 3, 'company_id': 1, 'internal_id': '3', 'type': 1, 'name': 'Store #0003', 'lat': None, 'lng': None, 'barcode_abbr': '', 'manager': None, 'hours': None, 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443769,3,36261,69,12-030094,processing,3,26.95,26.95,0.0,0,0,0.0,0,0,0,0,0,MTC,,0,,2025,2025-12-01T21:41:00.000Z,,,2025-12-02T08:15:20.000Z,2025-12-02T08:15:20.000Z,14205769,"{'type_name': 'Store', 'location_id': 3, 'company_id': 1, 'internal_id': '3', 'type': 1, 'name': 'Store #0003', 'lat': None, 'lng': None, 'barcode_abbr': '', 'manager': None, 'hours': None, 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443651,1,19888,62,12-010420,processing,1,4.25,4.25,0.0,0,0,0.0,0,0,0,0,0,PA,,0,,2025,2025-12-01T21:39:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205711,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443661,1,22584,49,12-010430,processing,10,42.5,42.5,0.0,0,0,0.0,0,0,0,0,0,LM,,0,,2025,2025-12-01T21:36:00.000Z,,,2025-12-02T08:15:18.000Z,2025-12-02T08:15:18.000Z,14205720,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443665,1,22584,49,12-010435,processing,2,18.83,18.83,0.0,0,0,0.0,0,0,0,0,0,LM,,0,,2025,2025-12-01T21:36:00.000Z,,,2025-12-02T08:15:18.000Z,2025-12-02T08:15:18.000Z,14205720,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443658,1,19888,62,12-010427,ready,1,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,PA,,0,,2025,2025-12-01T21:35:00.000Z,2025-12-01T21:41:00.000Z,,2025-12-02T08:15:18.000Z,2025-12-02T08:15:18.000Z,14205711,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443657,1,19888,62,12-010426,processing,4,17.0,17.0,0.0,0,0,0.0,0,0,0,0,0,PA,,0,,2025,2025-12-01T21:35:00.000Z,,,2025-12-02T08:15:18.000Z,2025-12-02T08:15:18.000Z,14205711,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443656,1,19888,62,12-010425,processing,3,26.94,26.94,0.0,0,0,0.0,0,0,0,0,0,PA,,0,,2025,2025-12-01T21:35:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205711,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443647,1,20692,48,12-010416,processing,3,12.75,12.75,0.0,0,0,0.0,0,0,0,0,0,PA,,0,,2025,2025-12-01T21:33:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205690,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443646,1,20692,48,12-010415,processing,3,27.38,27.38,0.0,0,0,0.0,0,0,0,0,0,PA,,0,,2025,2025-12-01T21:33:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205690,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443640,1,25783,62,12-010409,processing,2,8.5,8.5,0.0,0,0,0.0,0,0,0,0,0,PA,,0,,2025,2025-12-01T21:32:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205681,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443652,1,22502,62,12-010421,processing,1,9.42,9.42,0.0,0,0,0.0,0,0,0,0,0,EA,,0,,2025,2025-12-01T21:30:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205663,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443649,1,22502,62,12-010418,processing,2,42.56,34.04,8.52,0,0,0.0,0,0,0,0,0,EA,,0,,2025,2025-12-01T21:30:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205663,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443648,1,22502,62,12-010417,processing,2,21.28,17.02,4.26,0,0,0.0,0,0,0,0,0,EA,,0,,2025,2025-12-01T21:30:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205663,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443645,1,22502,62,12-010414,processing,2,46.82,34.04,12.78,0,0,0.0,0,0,0,0,0,EA,,0,,2025,2025-12-01T21:30:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205663,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443644,1,22502,62,12-010413,processing,1,7.75,7.75,0.0,0,0,0.0,0,0,0,0,0,EA,,0,,2025,2025-12-01T21:30:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205663,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443643,1,22502,62,12-010412,processing,3,12.75,12.75,0.0,0,0,0.0,0,0,0,0,0,EA,,0,,2025,2025-12-01T21:30:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205663,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443639,1,1485815,48,12-010408,processing,3,39.03,24.7,14.33,0,0,0.0,0,0,0,0,0,PA,,0,,2025,2025-12-01T21:28:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205642,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443638,1,1485815,48,12-010407,processing,1,4.25,4.25,0.0,0,0,0.0,0,0,0,0,0,PA,,0,,2025,2025-12-01T21:28:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205642,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443636,1,21139,47,12-010405,processing,1,15.96,17.02,4.26,0,0,-5.32,0,0,0,0,0,LM,,0,Anniversary,2025,2025-12-01T21:28:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205641,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443641,1,21139,47,12-010410,processing,1,16.98,17.02,5.62,0,0,-5.66,0,0,0,0,0,LM,,0,Anniversary,2025,2025-12-01T21:28:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205641,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443765,3,39171,69,12-030090,processing,2,18.83,18.83,0.0,0,0,0.0,0,0,0,0,0,MTC,,0,,2025,2025-12-01T21:27:00.000Z,,,2025-12-02T08:15:20.000Z,2025-12-02T08:15:20.000Z,14205631,"{'type_name': 'Store', 'location_id': 3, 'company_id': 1, 'internal_id': '3', 'type': 1, 'name': 'Store #0003', 'lat': None, 'lng': None, 'barcode_abbr': '', 'manager': None, 'hours': None, 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443766,3,39171,69,12-030091,processing,1,8.24,8.24,0.0,0,0,0.0,0,0,0,0,0,MTC,,0,,2025,2025-12-01T21:27:00.000Z,,,2025-12-02T08:15:20.000Z,2025-12-02T08:15:20.000Z,14205631,"{'type_name': 'Store', 'location_id': 3, 'company_id': 1, 'internal_id': '3', 'type': 1, 'name': 'Store #0003', 'lat': None, 'lng': None, 'barcode_abbr': '', 'manager': None, 'hours': None, 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443629,1,30446,62,12-010398,processing,1,8.24,8.24,0.0,0,0,0.0,0,0,0,0,0,PA,,0,,2025,2025-12-01T21:27:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205630,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443630,1,30446,62,12-010399,processing,1,4.25,4.25,0.0,0,0,0.0,0,0,0,0,0,PA,,0,,2025,2025-12-01T21:27:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205630,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443633,1,24656,47,12-010402,processing,3,12.75,12.75,0.0,0,0,0.0,0,0,0,0,0,EA,,0,,2025,2025-12-01T21:26:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205624,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443634,1,24656,47,12-010403,processing,2,17.96,17.96,0.0,0,0,0.0,0,0,0,0,0,EA,,0,,2025,2025-12-01T21:26:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205624,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443664,1,27188,45,12-010433,processing,1,26.8,0.0,26.8,0,0,0.0,0,0,0,0,0,JM,,0,,2025,2025-12-01T21:22:00.000Z,,,2025-12-02T08:15:18.000Z,2025-12-02T08:15:18.000Z,14205577,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443660,1,27188,45,12-010429,processing,1,8.98,8.98,0.0,0,0,0.0,0,0,0,0,0,JM,,0,,2025,2025-12-01T21:22:00.000Z,,,2025-12-02T08:15:18.000Z,2025-12-02T08:15:18.000Z,14205577,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443659,1,27188,45,12-010428,processing,2,20.56,20.56,0.0,0,0,0.0,0,0,0,0,0,JM,,0,,2025,2025-12-01T21:22:00.000Z,,,2025-12-02T08:15:18.000Z,2025-12-02T08:15:18.000Z,14205577,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443654,1,27188,45,12-010423,processing,1,8.98,8.98,0.0,0,0,0.0,0,0,0,0,0,JM,,0,,2025,2025-12-01T21:22:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205577,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443653,1,27188,45,12-010422,processing,1,8.98,8.98,0.0,0,0,0.0,0,0,0,0,0,JM,,0,,2025,2025-12-01T21:22:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205577,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443650,1,27188,45,12-010419,processing,3,23.25,23.25,0.0,0,0,0.0,0,0,0,0,0,JM,,0,,2025,2025-12-01T21:22:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205577,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443617,1,27188,45,12-010386,processing,1,4.25,4.25,0.0,0,0,0.0,0,0,0,0,0,JM,,0,,2025,2025-12-01T21:22:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205577,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443614,1,22797,62,12-010383,processing,2,18.94,25.25,0.0,0,0,-6.31,0,0,0,0,0,EA,,0,Anniversary,2025,2025-12-01T21:19:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205543,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443615,1,22797,62,12-010384,processing,2,17.66,18.84,4.71,0,0,-5.89,0,0,0,0,0,EA,,0,Anniversary,2025,2025-12-01T21:19:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205543,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
