invoice_id,location_id,customer_id,route_id,internal_id,status,pieces,total,base_price,upcharge_total,alteration_total,void_total,coupon_total,adjustment_total,discount_total,enviro_total,tax_total,writeoff_total,detail_clerk,pickup_clerk,kiosk,coupon,import_year,dropoff_at,ready_at,pickup_at,updated_at,created_at,visit_id,location
23937086,1,24929,52,12-015709,processing,1,18.9,0.0,18.9,0,0,0.0,0,0.0,0,0.0,0,EA,,0,,2025,2025-12-17T21:32:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015714,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937078,1,2188351,45,12-015701,processing,2,8.5,8.5,0.0,0,0,0.0,0,0.0,0,0.0,0,DI,,0,,2025,2025-12-17T21:31:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015708,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937083,1,20579,52,12-015706,processing,2,8.5,8.5,0.0,0,0,0.0,0,0.0,0,0.0,0,DI,,0,,2025,2025-12-17T21:30:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015699,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937072,1,20515,52,12-015694,processing,4,33.0,33.0,0.0,0,0,0.0,0,0.0,0,0.0,0,DI,,0,,2025,2025-12-17T21:25:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015661,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937060,1,20529,52,12-015683,processing,3,30.19,24.75,5.44,0,0,0.0,0,0.0,0,0.0,0,EA,,0,,2025,2025-12-17T21:17:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015605,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937064,1,87213,45,12-015687,processing,1,9.0,9.0,0.0,0,0,0.0,0,0.0,0,0.0,0,DI,,0,,2025,2025-12-17T21:17:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015604,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937063,1,87213,45,12-015686,processing,1,8.25,8.25,0.0,0,0,0.0,0,0.0,0,0.0,0,DI,,0,,2025,2025-12-17T21:17:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015604,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937057,1,87213,45,12-015680,processing,2,17.25,17.25,0.0,0,0,0.0,0,0.0,0,0.0,0,DI,,0,,2025,2025-12-17T21:17:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015604,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937055,1,20270,52,12-015678,processing,1,4.25,4.25,0.0,0,0,0.0,0,0.0,0,0.0,0,EA,,0,,2025,2025-12-17T21:15:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015590,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937056,1,20270,52,12-015679,processing,2,17.25,17.25,0.0,0,0,0.0,0,0.0,0,0.0,0,EA,,0,,2025,2025-12-17T21:15:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015590,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937051,1,28805,52,12-015674,processing,3,12.75,12.75,0.0,0,0,0.0,0,0.0,0,0.0,0,EA,,0,,2025,2025-12-17T21:14:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015583,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937047,1,23272,45,12-015670,processing,1,4.25,4.25,0.0,0,0,0.0,0,0.0,0,0.0,0,DI,,0,,2025,2025-12-17T21:11:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015562,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937053,1,30567,52,12-015676,processing,1,8.25,8.25,0.0,0,0,0.0,0,0.0,0,0.0,0,DI,,0,,2025,2025-12-17T21:10:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015558,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937052,1,30567,52,12-015675,processing,1,4.25,4.25,0.0,0,0,0.0,0,0.0,0,0.0,0,DI,,0,,2025,2025-12-17T21:10:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015558,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937050,1,20840,52,12-015673,processing,3,23.25,23.25,0.0,0,0,0.0,0,0.0,0,0.0,0,EA,,0,,2025,2025-12-17T21:08:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015542,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937046,1,20840,52,12-015669,processing,6,56.9,52.4,4.5,0,0,0.0,0,0.0,0,0.0,0,EA,,0,,2025,2025-12-17T21:08:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015542,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937043,1,21995,52,12-015666,processing,6,32.7,25.5,7.2,0,0,0.0,0,0.0,0,0.0,0,EA,,0,,2025,2025-12-17T21:05:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015512,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937044,1,19288,52,12-015667,processing,8,57.6,57.6,0.0,0,0,0.0,0,0.0,0,0.0,0,DI,,0,,2025,2025-12-17T21:03:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015486,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937042,1,18167,52,12-015665,processing,1,57.75,57.75,0.0,0,0,0.0,0,0.0,0,0.0,0,JM,,0,,2025,2025-12-17T21:01:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015463,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937039,1,20443,45,12-015662,processing,1,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,MC,,0,,2025,2025-12-17T21:01:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015469,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937040,1,18167,52,12-015663,processing,1,52.25,52.25,0.0,0,0,0.0,0,0.0,0,0.0,0,EA,,0,,2025,2025-12-17T21:00:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015463,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937045,1,18167,52,12-015668,processing,3,24.25,24.25,0.0,0,0,0.0,0,0.0,0,0.0,0,JM,,0,,2025,2025-12-17T21:00:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015463,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937048,1,18167,52,12-015671,processing,3,25.8,25.8,0.0,0,0,0.0,0,0.0,0,0.0,0,JM,,0,,2025,2025-12-17T21:00:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015463,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937049,1,18167,52,12-015672,processing,3,25.19,23.25,1.94,0,0,0.0,0,0.0,0,0.0,0,JM,,0,,2025,2025-12-17T21:00:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015463,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937054,1,18167,52,12-015677,processing,3,23.25,23.25,0.0,0,0,0.0,0,0.0,0,0.0,0,JM,,0,,2025,2025-12-17T21:00:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015463,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937058,1,18167,52,12-015681,processing,3,26.25,26.25,0.0,0,0,0.0,0,0.0,0,0.0,0,JM,,0,,2025,2025-12-17T21:00:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015463,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937059,1,18167,52,12-015682,processing,3,28.85,26.6,2.25,0,0,0.0,0,0.0,0,0.0,0,JM,,0,,2025,2025-12-17T21:00:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015463,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937061,1,18167,52,12-015684,processing,3,25.35,25.35,0.0,0,0,0.0,0,0.0,0,0.0,0,JM,,0,,2025,2025-12-17T21:00:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015463,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937062,1,18167,52,12-015685,processing,3,27.13,23.25,3.88,0,0,0.0,0,0.0,0,0.0,0,JM,,0,,2025,2025-12-17T21:00:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015463,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937065,1,18167,52,12-015688,processing,7,65.5,61.0,4.5,0,0,0.0,0,0.0,0,0.0,0,EA,,0,,2025,2025-12-17T21:00:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015463,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937066,1,18167,52,12-015689,processing,1,7.75,7.75,0.0,0,0,0.0,0,0.0,0,0.0,0,EA,,0,,2025,2025-12-17T21:00:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015463,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937067,1,18167,52,12-015690,processing,2,8.5,8.5,0.0,0,0,0.0,0,0.0,0,0.0,0,EA,,0,,2025,2025-12-17T21:00:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015463,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937068,1,18167,52,12-015691,processing,1,14.55,14.55,0.0,0,0,0.0,0,0.0,0,0.0,0,JM,,0,,2025,2025-12-17T21:00:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015463,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937069,1,18167,52,12-015692,processing,1,8.0,8.0,0.0,0,0,0.0,0,0.0,0,0.0,0,EA,,0,,2025,2025-12-17T21:00:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015463,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937070,1,18167,52,12-015693,processing,1,7.75,7.75,0.0,0,0,0.0,0,0.0,0,0.0,0,EA,,0,,2025,2025-12-17T21:00:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015463,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937071,1,18167,52,12-015695,processing,1,14.55,14.55,0.0,0,0,0.0,0,0.0,0,0.0,0,EA,,0,,2025,2025-12-17T21:00:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015463,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937073,1,18167,52,12-015696,processing,1,8.0,8.0,0.0,0,0,0.0,0,0.0,0,0.0,0,EA,,0,,2025,2025-12-17T21:00:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015463,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937074,1,18167,52,12-015697,processing,1,9.45,9.45,0.0,0,0,0.0,0,0.0,0,0.0,0,EA,,0,,2025,2025-12-17T21:00:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015463,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937075,1,18167,52,12-015698,processing,1,9.45,9.45,0.0,0,0,0.0,0,0.0,0,0.0,0,EA,,0,,2025,2025-12-17T21:00:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015463,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937076,1,18167,52,12-015699,processing,1,14.18,9.45,4.73,0,0,0.0,0,0.0,0,0.0,0,EA,,0,,2025,2025-12-17T21:00:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015463,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
23937077,1,18167,52,12-015700,processing,1,9.45,9.45,0.0,0,0,0.0,0,0.0,0,0.0,0,EA,,0,,2025,2025-12-17T21:00:00.000Z,,,2025-12-18T08:15:15.000Z,2025-12-18T08:15:15.000Z,15015463,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
